# ndens	phi_ion
3.249658258426929359e-08 4.894960829412864920e-17
1.095209526303137482e-09 6.421510244140047145e-17
1.173801983471489416e-09 1.397196173134218809e-13
5.005787836214483027e-09 2.480831463038963986e-13
1.583533534891049912e-09 8.305801513182930605e-15
5.775242505101480892e-09 4.907639655625091282e-15
2.928547609749403491e-08 6.319156690651119550e-17
6.013450275469770921e-08 5.827798058767498502e-14
1.011963216221114460e-09 6.598507990908491392e-17
6.630398933936108594e-08 7.457823386274275760e-15
7.231167795452821664e-08 1.485811936547697691e-16
9.458538862105836177e-08 3.452817841551470847e-15
7.008695585348919756e-08 1.872649909531952284e-14
1.468919120949075952e-09 1.839067163012277675e-13
6.866918862192947611e-09 7.022263545581226399e-15
2.787214440941645724e-09 2.782999818087522223e-17
4.151045507763549490e-08 1.052097678668840512e-15
1.091048717148007596e-08 1.543375201930854528e-17
1.638818677898690679e-08 1.896624211516078477e-14
1.931589210999063390e-08 1.384081924488461892e-13
7.778319739175637342e-09 1.056805201902721603e-14
3.277454204283632251e-08 2.660563209007692791e-13
1.045492105548747735e-09 5.274327096437677244e-17
2.546758475682086446e-08 7.208646590702742998e-13
4.264720780477510991e-08 3.070014205011267312e-13
7.476056199472920470e-09 3.395488076941483172e-13
6.542274424167700955e-09 7.088274347160228842e-16
5.165536252148397301e-09 6.788315272852581080e-16
6.694591059280206358e-09 1.890695493649719173e-15
3.574367822873849347e-09 1.169634418925289064e-14
6.397542792434867464e-08 8.166846536925112884e-15
1.107828991553246809e-08 1.733417538254552282e-15
1.787510989245509361e-08 2.194544022694052757e-17
2.526407512430571007e-09 1.137407416860391133e-15
9.714029684642090973e-08 2.022903023567210913e-16
8.667126549956216926e-08 3.492014450985886830e-14
1.031422918878669951e-09 1.536305277725639448e-17
5.438155928585241598e-08 1.477287946252464722e-14
8.422042110737838091e-08 2.693222555980292837e-16
2.504529834990762237e-08 7.762221658983093919e-14
1.870638410603409040e-09 4.309141204376000833e-14
3.643042592457804839e-08 3.996547395482933945e-16
5.484554651302897437e-09 1.171651704004916334e-17
1.017671407895689969e-08 6.313494583072633469e-16
3.163126370604307318e-09 1.625202271920297524e-15
1.134322668048411657e-09 1.978620175654199328e-17
1.759956368831348344e-08 1.402430777038850503e-15
6.709423381662010020e-08 1.483525216697774803e-13
3.175215168889140187e-09 5.755297081805169967e-14
7.069343170351036602e-09 6.168242209670230718e-13
6.948375064063365801e-08 2.481744047694230998e-16
5.955610799640425952e-09 3.218917765290077920e-16
2.549294487153509651e-08 2.109897768546853096e-13
5.805893454252356652e-08 7.248022811182221167e-13
5.521735662427006340e-09 1.716959469733397647e-14
1.212382671369884639e-08 2.030728117966218086e-15
1.918937510471340195e-09 3.222396184667146016e-14
1.142955363111270675e-09 1.269264523268142907e-14
8.104777775142138746e-08 3.396293847081795533e-17
3.315675333320604849e-09 6.468442814855687054e-13
1.665547442497691209e-08 6.833347419394372271e-17
4.229105550846428192e-08 1.859816187208110235e-15
1.912235899165135150e-08 6.275055567687870537e-17
2.558587769606565339e-09 1.546347666007260358e-14
3.269556135501970457e-08 2.620746037541584270e-16
1.241934239728065385e-08 1.855378225341263580e-17
5.372361226214217246e-08 6.211871263216160147e-16
9.974015393166300761e-09 5.487194120078713306e-15
5.441781730220776422e-09 2.519979732589788617e-13
1.135696990817502836e-08 5.508803529000604794e-15
9.151682579945152854e-09 1.402714317224811130e-16
5.314175443566854397e-09 4.642155285741130030e-16
1.253344699401044293e-09 4.178935052860921514e-13
2.291236754948594447e-08 1.460675633552149965e-13
1.506305206544909828e-08 3.230465520718901274e-17
4.510817400689501879e-08 9.084242513583373059e-13
9.300416570577548926e-09 2.028864686413034622e-13
2.278400246915909599e-09 4.658776427112378793e-15
7.643016383781629820e-09 9.981193661012711740e-17
2.750262067546935148e-08 1.587016715685153720e-13
1.651723593939318199e-08 3.557820114922557994e-16
2.831422071506906818e-09 4.519617162057707763e-16
1.468832293350910408e-08 5.380763634723216741e-15
2.387283699662990976e-08 9.817869318019594525e-17
1.650238003249642382e-09 2.738932254904363205e-17
8.689174295646821630e-09 4.127738465545474219e-15
6.079611833036067862e-08 4.171732007187455677e-14
1.247049890161046312e-08 9.046747932190564288e-15
3.982344079340347966e-09 2.161477114360772497e-15
4.650304242939536674e-09 1.420058050913066982e-17
4.687129435092750801e-08 2.445674673351342975e-14
6.352870583692527950e-09 7.053813599199287015e-13
5.776224343724343602e-08 3.163844950697336325e-16
1.553425842306982408e-08 4.891103334408740968e-13
1.663019681309024955e-08 5.709166006196386654e-13
1.545231387842574861e-09 4.379300484968054503e-14
5.722149528792681660e-08 2.368477457189806773e-17
6.151472546449452500e-08 1.877143873388193700e-14
4.723308436303661767e-08 3.879525393917906177e-16
1.342573026800667286e-08 1.451756342145952732e-15
1.398377812723405983e-08 2.376462759510798422e-14
1.336745095380000082e-09 7.921683358159109575e-14
1.543102930865404504e-08 2.256532785558683420e-15
8.961875730289468916e-08 8.473219282940813371e-14
1.229761245310175695e-08 1.245305045863877542e-17
1.392678111398022679e-08 8.705894743038612038e-13
3.092233900213798668e-08 5.841718789987473099e-16
1.575049719842763066e-08 2.295548247313083903e-14
2.638850371202577546e-09 6.818986287725131547e-14
1.055665857634135337e-09 1.332523290831997008e-15
7.713830776232741668e-08 1.031454571563892401e-14
1.217150060775900645e-08 6.442977142054048003e-15
1.731858401987402917e-09 2.229317173742686491e-15
4.938388162243169165e-08 5.578062315887390166e-16
5.203286319188772346e-08 6.519808077224693385e-14
2.188950267425354164e-09 3.547201928714949708e-15
1.129290586105530317e-08 7.419538043898349650e-15
2.103769518618083776e-08 1.167970808180866022e-16
3.004167078148402477e-08 2.582224601898912228e-14
1.111788512332489603e-09 2.552146108987995857e-13
9.391982279459439424e-09 1.090774387327201568e-17
6.420364298378773222e-09 1.218694122006425218e-17
3.200110589431915069e-08 2.639813488340454497e-14
6.137299748093091327e-08 4.731638208329435606e-15
6.445980008513747713e-08 5.158835271080619623e-14
5.681833718948612537e-09 4.089249476243443907e-16
2.118215864543998403e-08 3.722895623779158200e-14
6.063511437995115703e-09 5.282196528982057428e-13
2.203161054081938951e-08 1.758162478650988742e-13
2.195436809934840994e-09 1.456940375687777153e-15
1.755134443090608164e-08 1.838834528489590031e-14
1.305616967367520894e-09 4.605151247477750957e-13
6.709844109947440085e-09 8.315833121374523131e-17
3.936531286381258124e-09 4.465584426922369097e-16
3.915464334559585899e-08 4.816536857548480572e-16
2.952950421967862793e-08 5.899414156093143085e-16
2.849139121681129777e-09 1.328116721634916060e-17
7.205909118331835401e-09 7.615437304999132491e-15
2.658549486253853532e-08 1.792085169284817401e-16
4.937806815051809124e-09 1.211887001354187378e-16
1.859356635659666696e-08 9.119794259472366293e-15
1.973370822078987065e-09 7.194179911867915634e-16
8.040268041400758841e-08 4.385246182160301048e-17
2.318268026830379769e-08 1.565246466626905502e-13
2.432714471816049213e-09 1.602208020976411183e-14
4.690375983067219181e-09 1.925121924266445601e-16
6.523380892814020366e-09 3.758656141105524219e-17
6.045285870719027579e-08 1.097338326049690594e-16
4.462493476461242919e-08 1.582892964106475464e-14
1.024890303008957507e-08 7.729808049252838211e-17
3.120542135197657453e-09 1.029614367247852921e-16
7.122996033729125630e-09 5.397241756087563201e-14
1.220605928598223805e-09 2.439817167478858345e-13
5.343867588034593771e-08 5.866987478886313900e-17
3.779445190153926824e-09 8.576372644450753547e-14
4.270699912963531170e-08 3.737378453588147043e-14
9.909796894575558497e-08 2.337645832851689271e-16
9.313153800138984347e-08 1.162612136643591482e-15
5.199551055804065200e-08 6.200505290801366284e-17
2.618602248685897129e-08 5.950985966396154210e-17
6.244298033644555533e-08 2.314062323588805472e-17
9.647043213633474223e-09 7.267750150959971330e-16
1.824657514535588521e-09 1.019477394245586311e-15
2.009503863470117350e-09 7.144860487582380166e-15
2.967417197054473958e-09 1.001526005288463216e-16
2.170465343994825109e-09 1.332227429332556695e-16
2.888077041386664761e-09 3.208922107764257534e-17
1.871657414578529444e-09 4.928726342263708357e-13
1.238832081623435127e-09 2.532790246625638956e-14
4.575874778234138998e-09 1.028267535518368481e-15
5.841381715335882306e-08 8.182240604440913012e-13
2.645035867964430485e-08 1.214823571161567031e-13
2.267105723762779261e-09 2.525624954932348129e-17
1.307409634663938710e-08 3.696382473171851802e-15
4.244312312861184931e-08 4.998008467107562397e-17
1.010851473449056011e-08 7.525746184029077849e-16
6.922485197383615178e-09 1.466895693762762510e-13
6.385887189861044921e-08 8.081891169105374790e-16
2.910797650867726519e-09 4.083446517964253277e-15
4.904310647879672420e-09 7.209332280187200713e-17
2.570171802085670094e-08 2.099341653678746644e-13
4.050199241139246595e-08 2.985502524783269259e-14
1.609315329910474719e-09 3.625318383364283309e-15
2.186730714401779193e-09 4.414158627043717582e-14
9.732371412810781726e-08 2.141624730125280665e-13
1.312786398953196796e-09 2.070975418911478610e-16
1.364789264495931740e-08 1.084459335912126524e-13
7.541573006146522880e-09 2.947688562394276633e-17
3.654071699354355858e-09 1.319795899958119384e-13
2.683183816929639870e-08 1.789399110924443149e-13
3.140593527560362901e-08 4.029098617319989178e-13
2.672994964882467955e-09 1.289801589716864296e-15
1.926192958627780628e-08 1.706228522648818352e-16
2.649559956644302880e-08 6.377279753219754133e-15
1.636683923208059601e-09 1.411042147185468492e-16
2.391596063673691616e-09 4.338436815528456545e-17
8.761794433980842557e-09 1.961104781206830833e-14
1.399888896570035901e-09 6.604458574292105705e-15
1.630690504954781217e-08 3.596575433824610359e-16
8.908157105318003263e-08 5.994834399638380270e-15
4.272218549058974841e-09 1.432661059456523291e-14
1.616468275853762858e-09 8.288194140293289785e-13
2.303674595250442645e-09 2.903222780171746321e-16
1.327742323301486070e-09 5.546777463815684148e-15
4.292951903958736540e-08 9.486158419523794886e-13
5.323915564166407443e-09 1.720456785681379189e-13
1.066300889288121296e-09 2.016332312259229492e-16
2.370965585121138338e-09 4.271245211383264106e-17
5.164551376751909084e-08 8.491272044017368282e-16
8.480201150943870250e-09 3.036761384412182873e-15
2.018603241405893702e-08 6.650621980881833705e-16
4.064960543848683949e-09 1.901914735490732039e-17
5.249344120438177155e-09 8.912348788341398032e-17
7.557022454260273786e-09 3.190443152452991365e-17
4.197301028580347933e-08 6.454775137269929595e-13
1.974111947014359202e-08 8.705857031709536571e-14
1.534186701631261210e-09 2.378747273669498270e-16
1.278118784583656002e-08 3.785332409837807113e-13
2.084710467933265412e-08 1.133840045447006878e-17
1.328788989126133735e-08 1.734095643919559142e-17
5.615048583862097434e-09 2.046185973187207926e-13
5.823872045927794624e-08 5.180184330222030132e-16
1.058987893713681737e-09 3.130373317834873443e-16
1.773733212533777988e-08 3.171161710391474481e-14
1.453755091600119683e-09 1.216282356981758827e-13
1.162383155497927206e-08 1.349397721962580595e-17
3.710494532571433821e-09 1.365829757373401450e-13
1.681211235303721250e-08 9.155223115288752108e-17
2.055323619797697893e-08 2.219627286690629830e-16
6.621030827692128963e-08 2.756466992191597936e-16
3.967066828282273612e-09 1.555431464833605418e-14
7.025352678416829545e-08 1.833439856645456559e-17
1.480116743274732366e-09 1.570524537136293559e-16
5.980223756132712729e-08 3.647241025004508233e-17
1.168534386537282172e-09 2.936586114258611567e-14
7.326622531576204876e-08 2.429124216510819254e-15
1.963192404330321588e-09 8.548308625678519301e-13
3.038407574979665200e-08 6.079951698630697716e-17
1.156313001931342277e-09 1.661778726054353491e-14
2.751509050754404281e-09 5.931653298923795183e-15
3.337790060171250135e-09 2.831558239712784546e-17
3.657575900491399748e-08 1.754193605866799874e-16
1.744283547755322812e-08 1.872612946515197814e-16
1.834587212813430222e-09 2.587647569013029193e-13
1.068118611977138309e-09 1.617400728428533541e-15
8.678624964689933469e-08 1.596402176990895124e-16
9.850309661302399814e-09 4.647841997687704706e-13
1.453628937331657441e-08 3.578478312124105835e-15
4.784385667604743733e-08 4.899893693011019689e-13
5.213006816612770119e-09 9.075304249566309167e-17
8.694297777369983470e-09 9.409699020867224789e-16
7.246320752767806224e-08 4.788897859829035467e-16
5.058649025971793497e-08 1.043485065222090873e-14
8.367589508098136968e-08 1.180319800846040824e-13
1.394581467212543290e-09 6.926712474677041278e-17
1.510475917434062539e-09 6.501539089197663666e-13
4.414310252401408206e-09 2.674734143710762561e-13
8.825926339994717060e-08 1.369545151632207816e-16
1.773798185903538168e-09 1.151150676580831193e-13
1.110790658916176356e-09 1.416902475546266926e-14
2.552697934684169298e-09 4.112824922635763596e-17
6.255265931138638262e-08 2.777363268571974441e-15
1.124749296733656962e-09 4.419959364701306748e-15
8.718096888507740031e-09 3.059924437946140997e-16
1.327365707028189098e-09 1.254669471519198616e-16
6.863308463383508880e-08 1.835501709110043942e-16
8.942458651422766924e-08 3.967487967760067794e-15
3.587224042097669392e-09 4.226310672099190143e-16
4.339508791885189518e-08 9.613695185552622735e-13
3.121390626869517008e-08 7.587206361149742185e-17
7.588586312122674136e-09 6.048255766628847891e-14
1.784980362853759344e-08 5.233763056830859694e-15
1.081438639472155869e-09 1.346516652417995077e-14
1.562978479723601905e-09 1.209143036875446285e-14
4.946793249525929885e-08 8.166795745791224534e-13
8.616456315927221806e-08 8.308158730429390169e-14
2.373528042229693184e-09 8.816456527270670170e-15
3.041890103870330522e-08 6.399293045225929707e-16
1.895931854737296639e-08 6.492622110481236345e-14
5.813666259568771030e-08 9.950526533659972365e-13
1.449820239841993715e-09 2.402154837220941196e-14
1.954803386472118855e-09 2.010552742209797393e-13
7.007972605783659403e-09 2.014246468980724164e-17
1.740264849794064041e-08 8.399980443611380779e-13
9.670572285283725698e-08 7.749822163557502932e-15
2.433706614169731544e-08 4.322985362685469689e-16
1.766202391486962263e-08 1.050180793899435073e-17
2.772031674276766737e-09 3.772314614215540223e-13
7.582761741535674331e-09 1.645008978865201345e-17
1.150008638532692831e-09 3.622596271614083878e-16
2.448736013102480860e-08 7.357863945340854267e-15
6.716250618024818962e-09 7.048741633838981274e-16
3.253734937488228201e-09 6.684933963609431907e-15
3.901603028729078662e-09 8.916772171840701613e-13
4.223040328562757090e-09 9.221206016143246088e-13
1.667083251580685073e-09 6.091253268054422025e-14
2.645161960618779528e-09 2.488304442619507510e-15
2.097048933749150530e-08 4.047457511040307159e-14
7.927906019775945298e-08 4.403637541310848935e-15
9.086778110444929681e-09 2.916226530653902277e-17
5.365978102391802509e-08 2.831275138088573184e-13
1.115554501752995613e-09 4.831709148167927277e-17
5.284077915567074634e-09 6.081792635197487215e-13
2.966044580224215120e-08 9.201360541636367695e-17
1.140326146959033374e-09 8.701137919446084355e-15
2.236713592696883720e-09 4.015126646088342615e-13
7.421406134107884640e-09 1.310120479659197564e-14
1.400973131703376450e-08 1.993059261327707949e-15
1.429409031488974682e-08 2.080204483840599827e-15
6.681702102884053758e-08 9.667462237237503204e-13
3.304456416279146140e-09 3.303662286314337826e-16
4.165662478746763128e-08 2.100398385496170501e-15
2.081821473883706164e-08 1.499530635351294292e-14
4.554976901945615826e-09 2.465732188449814971e-13
2.579054429715993934e-08 1.464594329308810426e-17
4.759538932256760341e-09 2.669562881628569723e-16
8.086543445819284364e-09 6.303852385279665693e-13
1.319368760985473847e-09 2.328859837003066139e-13
3.050399282962083967e-09 5.625745095039988751e-14
1.200655966040633106e-09 1.184183641528458612e-14
5.987314826491215529e-09 8.938978483321920323e-16
1.249662492695533392e-09 1.807232826197086432e-14
1.788180541273300880e-09 1.032888386236274808e-15
6.975741077376051986e-08 1.291423699353686076e-16
1.476133387446687127e-08 1.123908840183358704e-16
1.039983770493633269e-09 3.572871719446139551e-17
5.791689828095480076e-09 2.195716768445325452e-15
2.625243649471007503e-09 7.799250050714296504e-17
1.070916452592987018e-09 3.789600894908776346e-16
2.676380894508337256e-09 3.266921186831563076e-15
4.005522788886861911e-08 3.046774517081943440e-16
5.921203953153539441e-09 1.408656583372943342e-15
7.670446554210607826e-08 2.202986452338066111e-16
2.520362485090482203e-08 2.274020111368872520e-13
1.492469465918440670e-09 1.389413118216790731e-17
1.204538426872928041e-08 2.894974838706935070e-13
3.753245863413320311e-08 1.305160729807266843e-15
1.234135183336385763e-08 3.509644496138913149e-16
1.213740321044677794e-09 3.270955754893515592e-16
1.026459203826442412e-08 1.068346666450442638e-14
8.187951650908220064e-08 4.023981443807642519e-14
1.119988558993841670e-09 1.488756996635256972e-14
5.913298246879132440e-09 9.678248587444775343e-17
1.085810187887465393e-08 7.916141833309894254e-16
1.042856396954327297e-08 4.062785116506076000e-13
3.220328393369825297e-09 1.937221741803771476e-17
1.316842028586505746e-08 4.482852435354376412e-13
1.521031355309789238e-08 2.118300843392911373e-17
2.227305525857691640e-09 1.426952738192995022e-16
8.647638866783751651e-09 2.506933730332488046e-17
4.125532653830287059e-09 2.081569697311923233e-13
5.891295845209738296e-08 2.386696810570933044e-14
1.092815696859654951e-09 1.537341895578879684e-14
7.636873876508808777e-09 8.813993976515345971e-14
1.956109932162957111e-08 8.063581651503197498e-17
3.114545114083656366e-09 5.726001291562719563e-13
2.769275416315585312e-08 5.825714506723909453e-17
1.749505802815147165e-08 1.491190293108330996e-13
3.063916479945358039e-09 1.774838799972604766e-16
7.191331466421869079e-08 9.648008919648023042e-16
5.129881306053318964e-09 1.870154383334201731e-13
3.227694932669270361e-09 2.528777697297501441e-16
1.003408240077837085e-08 1.026482156869167886e-14
6.045321742392638805e-09 1.486102998057581834e-17
1.219804930971607202e-08 9.027448860716435546e-14
1.261882604623092996e-09 6.714803988998138497e-13
5.034862157420317638e-08 1.191734953774718597e-15
2.664006811832018365e-08 3.259271962720998918e-14
9.983649567508288700e-09 2.840234651195978123e-13
5.885719138935820266e-08 5.499123220810437354e-16
2.326564702256289521e-09 1.569894018832968160e-13
2.353045327136056884e-08 7.695759873040578003e-13
2.669184454587673391e-08 6.134376624609469642e-17
1.423324401975789713e-09 2.861369222233490818e-13
2.108570110690545929e-08 3.134651339750189194e-17
5.357002483754405103e-08 9.716499686584762122e-17
1.496373734427137788e-09 2.566076967966705562e-17
2.288913247391078046e-09 8.756863660715997963e-16
7.410156533402501519e-08 8.350089054709690498e-17
1.714877571037732518e-09 1.521596575052406053e-13
1.376474660181741818e-08 1.767795065909937320e-14
4.889050049416999012e-08 1.885843864243476068e-14
1.105603802221505410e-08 8.895508964774404519e-13
1.814095260116488030e-08 2.502801169444049320e-14
2.743650237341614853e-08 1.801128005945987903e-15
9.562759101721624547e-09 1.671080586083264803e-15
5.385620001148637577e-08 4.982157124179846175e-16
2.726397910923063677e-09 6.111448940869366106e-14
1.180486808121536502e-08 2.087610619968915222e-17
1.845706021732396495e-09 1.506545404353846876e-13
2.409915477009701155e-09 2.582154712620426019e-13
1.585759838192841623e-08 5.152525833403032060e-13
4.835940269207254001e-09 2.792463579085680004e-15
1.268690985593402035e-09 5.764243344598398114e-17
1.589388685858348223e-08 1.605405906213029971e-15
4.627711967402737068e-09 6.888549969541303419e-13
1.704054403071532422e-09 1.361685223189846701e-16
1.170250375209364420e-08 4.604434607043101147e-16
7.889929857650191954e-08 1.158047207376815882e-15
9.585267830482745231e-08 1.118656465952281147e-16
4.105258476898834742e-09 4.252176057014273494e-14
4.244745779455103527e-09 1.469379650027947852e-15
3.445415315571408131e-08 1.404961040551807837e-17
8.852035864122358117e-09 9.786395985089100421e-16
5.264849901177735249e-09 3.642583392156250604e-15
2.087031534356851246e-09 1.453038069092844283e-13
1.102429661665616860e-08 9.952673508875239977e-15
9.456077617048841289e-09 6.129243243648494690e-15
4.671359955800450553e-08 6.745731780691674688e-13
3.082042373275581469e-08 7.784757354900457183e-15
8.772469720473367254e-08 4.988379111691843494e-14
2.126027009431862067e-08 3.249135606662635371e-15
2.897845797363913715e-09 8.960914641090291453e-14
1.731858301599496041e-08 2.049019495677458053e-14
1.206319670191390988e-09 2.544461308230718400e-15
3.044388426949196916e-09 9.407040103100069299e-13
8.164048821424795305e-09 1.746625138142237356e-13
2.262035754348169837e-08 2.004810370604266609e-14
3.092511527716414990e-09 1.306382921665860408e-16
5.316684971795448025e-08 1.632462743006545435e-13
1.389602246774845097e-08 6.624176974604688874e-13
2.706390270095767623e-09 2.653821667490312290e-16
1.851732952671002060e-09 2.612114852441104863e-17
8.080127189725384874e-08 4.563126842414862023e-15
1.546889837247815431e-08 4.823393347126393364e-15
3.260211125864494938e-09 3.279203703201636300e-16
1.293878768140123543e-08 3.836723639725522206e-14
1.017777387382361237e-09 4.031372164570695658e-17
1.142584716503504421e-08 3.035562805270938448e-17
4.708347749809323171e-09 1.561938763448152354e-15
6.687162575483389511e-08 6.014571952470250906e-13
2.761907717762657312e-08 4.841334061379861316e-14
1.425772541670092497e-08 2.218494522807767316e-13
1.196788891302439816e-08 9.310802541365891444e-15
5.099100972078587874e-08 2.396263909112246959e-17
5.621023377375370821e-08 5.667990716485042583e-16
4.423945026522223957e-09 1.019757639809549364e-16
4.295402757381187628e-08 1.633827300223729293e-14
7.976360134038432968e-09 1.102805992527259087e-15
2.795724544377744761e-08 1.090849432598274215e-16
2.452163190943470504e-09 9.506491167930117029e-14
8.222245456629157873e-08 2.613922263156547779e-13
4.499422234718434966e-08 8.125280729610053466e-15
1.114635746521275472e-08 1.087976009230435726e-15
5.143678574358777991e-09 4.224602020410157664e-15
7.413759355506131684e-08 5.916721542295762084e-15
1.357640642646935686e-08 1.536346600131091182e-13
2.358801951678517260e-08 6.582120252371008789e-13
2.102746491705757969e-09 2.162541812972451016e-16
2.245449804440557357e-08 6.106241228410480348e-13
2.124720881217735460e-09 3.808550486400958436e-15
1.847803783687889526e-08 1.954970379727510625e-14
1.637602541245118326e-09 8.805160965264792509e-15
1.049993781564617563e-08 9.932114366614712889e-13
8.974438214401378789e-09 1.445400931463639121e-14
5.070642228054931592e-08 2.120086470353925696e-16
1.165429585396991985e-08 8.188826150132994343e-16
2.484578550331391290e-08 2.504478414640892286e-15
2.285040620777935316e-09 1.129863679408173584e-15
9.926609520551138285e-09 8.453005213091697286e-13
3.795542393427469607e-09 3.349729875837288063e-13
2.410979795394668031e-08 1.289600548223033899e-17
1.100789436282256701e-08 1.433663241405292796e-17
4.390018142561127460e-09 7.008227255383876415e-13
1.624565949576077646e-09 3.348026155236561336e-16
9.944194338155365711e-08 5.654234448698031221e-13
1.604558942489299057e-09 8.199016504884857839e-14
1.594130279720580210e-09 2.769229920962129717e-15
4.955421890630459877e-09 5.461670108624108678e-13
6.415460596473770859e-08 1.936442282562122007e-16
2.501847595958051481e-09 6.254088937404640936e-16
2.236168789665098072e-08 5.767366487484347933e-16
5.566204865121027990e-08 1.827676082997176810e-14
2.976689098312268353e-09 9.321406348303948271e-14
1.440997955310905322e-09 3.112461146039120603e-15
3.892386549277850825e-09 2.926543793909916630e-15
5.505861004847059185e-08 1.935257512116062451e-15
2.684098866308369024e-09 9.528991454524409108e-17
8.915638723553562495e-08 3.120596834041984284e-16
5.550853379695920423e-09 5.969643271530450969e-13
2.091256875728236897e-09 3.729905151389638915e-16
3.135174097648826650e-08 8.519072495233081721e-15
5.113396244749100099e-08 1.724015109039348905e-15
1.184521526850125542e-08 2.944642438314123402e-15
2.459255916963045658e-08 2.133483292709227121e-15
5.564749575162977441e-09 1.103240350602576572e-16
3.302574462590710360e-09 4.765712183402185082e-14
2.810157257771160948e-09 7.945745201657984328e-16
1.950983368254237196e-08 1.941159364742569875e-17
2.905017665208319858e-09 1.262271500906373042e-14
2.027749986095524608e-09 1.321235163282831956e-17
3.471913071049634795e-08 3.276194596815332686e-15
2.828183694292759405e-09 1.789904288459907024e-15
1.460206306810049486e-09 6.393040722929031818e-14
6.511050976892495429e-08 6.927909955489027108e-16
6.799265882204175029e-09 3.900175590720333552e-15
9.279671874201726297e-08 3.890207380121284633e-13
5.177506530496303871e-08 3.369858087972182450e-13
3.097705932151860808e-08 2.732451101283341262e-14
3.480954060963900448e-08 1.158132386211125478e-13
1.351530139497435736e-08 2.783189499484069152e-16
1.438252885038304915e-08 1.146704417411060735e-15
9.874238718029618992e-08 5.927034119243860343e-13
1.890409702357515407e-09 1.378242881071259587e-17
9.695396406737677019e-08 7.339332206326810284e-17
4.642008943717259524e-09 7.752231892226808961e-13
7.950088776190377233e-08 4.655972401597905137e-14
3.072853368701354429e-08 1.312440128617091819e-13
6.599203631523776165e-08 5.192726801028566602e-15
2.611954436230603493e-09 3.839409500318624217e-17
8.000823383374388273e-08 3.776658298127492632e-16
4.053273932365623162e-09 1.177405562286833658e-16
1.857146131310045423e-08 7.755915926328223408e-16
1.167096311803797415e-08 2.236446749955810652e-17
1.183300567581712140e-09 5.401650238198403881e-15
9.101989165151056395e-08 1.473636115082463110e-15
1.140162749717457486e-08 8.764484094022934838e-13
8.600394488768874439e-08 1.195905120578336838e-15
1.819397269213278137e-08 1.058048442330396522e-16
4.488262162086236436e-09 2.003035308879047247e-13
2.474071141441530579e-09 1.223751993374549931e-17
2.204140625964701037e-09 1.152812811381949660e-17
6.782812685309930201e-08 1.193395742677647487e-13
9.700083851129957105e-09 1.687071520274465816e-13
3.505435734650769443e-08 6.363339122808708228e-16
2.766373994738244427e-09 1.427197120855937161e-14
3.946421515296740636e-09 1.464949862476327069e-16
1.385691075478914425e-08 8.834182120372958715e-17
1.483341410825972353e-08 4.616967175467829499e-15
8.888799649774254682e-08 8.060128672988176440e-14
1.232586367953694980e-08 1.756605015530130060e-14
5.847184921728345151e-09 1.779237891980919349e-14
1.496913944639587036e-08 3.313953981000263153e-13
1.271159835926227190e-09 2.413007085126424014e-17
1.645534480417989568e-09 8.229154292167782701e-17
1.075629215749677444e-08 4.513593058550820674e-14
1.566248320184656498e-08 1.301435121663406298e-15
1.247136855697291385e-09 7.484321644239510083e-16
2.134767643013523914e-09 1.201504781145930044e-16
8.596602055017223165e-09 3.554908943282711545e-15
1.288229934310020348e-09 3.344385264196569240e-17
1.330841768926212396e-09 5.076287609663664330e-17
1.285997087501158308e-08 6.244578354996610359e-17
2.940798879111041396e-09 2.822530457060840000e-16
9.569790710101526448e-08 1.393253057809878961e-16
9.607729623537287585e-08 4.522852707730560157e-17
2.255665976939004793e-08 8.635700364311269672e-17
1.092088711789504445e-08 5.347280328938165935e-16
2.002352224242500610e-08 9.196804493026330611e-16
2.476601160162942531e-08 4.112646085260795735e-16
9.469589863568004579e-08 9.097599561330455803e-14
2.106473671269699986e-09 4.755097421012317496e-13
2.029888738152810317e-08 1.474444042528552046e-13
4.403545526244298408e-09 3.350863167640714744e-16
8.040062586288193890e-09 5.074449520522701739e-16
1.644544564181635144e-08 1.788407370404430729e-15
5.152538131331338322e-08 1.367228491654230381e-17
1.858384149107652265e-09 1.254887471894788504e-15
4.426742342057742095e-09 2.245746681970466893e-13
9.074264669804588064e-08 2.285843457329132583e-15
5.761481876983301941e-08 1.443380181269017034e-15
6.572115537350635450e-09 2.021757513685506947e-14
6.274037257657049558e-09 5.496357036867606232e-17
8.866917762260676851e-08 1.785924415720528104e-17
2.416479008222181994e-08 1.767758816032967967e-15
1.237112353639980167e-09 1.123673624196382316e-13
1.420303947380504376e-08 3.331830881386596379e-15
9.132152420508235580e-08 4.965690944399931123e-14
3.982928466496511780e-08 6.569624909163862612e-16
2.163085115693543047e-09 4.452980739019871872e-13
9.999220914982020002e-08 1.587163699891046933e-15
2.917033049988535966e-08 1.909034109353722459e-14
1.251270697199154222e-09 3.131580173720706109e-14
5.467970340620426357e-08 1.600286205739322065e-17
4.183846059190506171e-09 2.511122552203371625e-13
1.258547864083950063e-09 2.041557099050773269e-13
5.751082594856074334e-08 1.709272241957276373e-15
1.269089744671864120e-08 7.041951366840844417e-17
4.711547576760403197e-08 1.345574393067109346e-17
5.350405388332888895e-09 1.479978921217771322e-15
9.033174216688642321e-08 2.718046535043351430e-14
3.150250236263000846e-09 3.252168471867561248e-14
